Date,Mean discharge (Observed),Q sat discharge
21-5-2015,303.2000122,
22-5-2015,313.8999939,
23-5-2015,315.7999878,
24-5-2015,311.7999878,
25-5-2015,303.1000061,
26-5-2015,289.7999878,
27-5-2015,257.2999878,
28-5-2015,274.7000122,
29-5-2015,281.3999939,
30-5-2015,296.8999939,
31-5-2015,316.7999878,
1-6-2015,320.3999939,
2-6-2015,316.7999878,
3-6-2015,322.1000061,
4-6-2015,321.6000061,
5-6-2015,316.1000061,
6-6-2015,302.5,
7-6-2015,307,
8-6-2015,316.2000122,
9-6-2015,289.5,
10-6-2015,322.1000061,
11-6-2015,274.8999939,
12-6-2015,227.3999939,
13-6-2015,199.1000061,
14-6-2015,191.1000061,
15-6-2015,177.8999939,
16-6-2015,172.5,
17-6-2015,192.8000031,
18-6-2015,194.1000061,
19-6-2015,190.3999939,
20-6-2015,186.5,
21-6-2015,193.5,
22-6-2015,276.5,
23-6-2015,318.2999878,
24-6-2015,331.7000122,
25-6-2015,315.6000061,
26-6-2015,324.1000061,
27-6-2015,315.2999878,
28-6-2015,306.7000122,
29-6-2015,302.2999878,
30-6-2015,,
1-7-2015,,
2-7-2015,310.7999878,
3-7-2015,309.2000122,
4-7-2015,311.3999939,
5-7-2015,311.2999878,
6-7-2015,301.8999939,
7-7-2015,307,
8-7-2015,331.7999878,
9-7-2015,364.3999939,
10-7-2015,412.7000122,
11-7-2015,454.6000061,
12-7-2015,473.3999939,
13-7-2015,524.4000244,
14-7-2015,581.2000122,
15-7-2015,546,
16-7-2015,484.7000122,
17-7-2015,440.8999939,
18-7-2015,417.2000122,
19-7-2015,432.1000061,
20-7-2015,491,
21-7-2015,523.5,
22-7-2015,481.7999878,
23-7-2015,432.6000061,
24-7-2015,423.8999939,
25-7-2015,421.7999878,
26-7-2015,587.9000244,
27-7-2015,660.2000122,
28-7-2015,672.9000244,
29-7-2015,795,
30-7-2015,740.7000122,
31-7-2015,673.2999878,
1-8-2015,726.5999756,
2-8-2015,818.0999756,
3-8-2015,768.5999756,
4-8-2015,833.7999878,
5-8-2015,897.9000244,
6-8-2015,914.5999756,
7-8-2015,788.7999878,
8-8-2015,881.9000244,
9-8-2015,1261,
10-8-2015,1421,
11-8-2015,1448,
12-8-2015,1380,
13-8-2015,1361,
14-8-2015,1248,
15-8-2015,986.2999878,
16-8-2015,856.4000244,
17-8-2015,1001,
18-8-2015,1258,
19-8-2015,,
20-8-2015,,
21-8-2015,1151,
22-8-2015,1141,
23-8-2015,1211,
24-8-2015,1337,
25-8-2015,1158,
26-8-2015,1251,
27-8-2015,1479,
28-8-2015,1534,
29-8-2015,1786,
30-8-2015,1638,
31-8-2015,1565,
1-9-2015,1873,
2-9-2015,2320,
3-9-2015,2224,
4-9-2015,1967,
5-9-2015,1509,
6-9-2015,1427,
7-9-2015,1436,
8-9-2015,1417,
9-9-2015,1360,
10-9-2015,1344,
11-9-2015,1343,
12-9-2015,1430,
13-9-2015,1479,
14-9-2015,1469,
15-9-2015,1385,
16-9-2015,1360,
17-9-2015,1197,
18-9-2015,1121,
19-9-2015,1030,
20-9-2015,914.9000244,
21-9-2015,892.9000244,
22-9-2015,902.5999756,
23-9-2015,931.4000244,
24-9-2015,1087,
25-9-2015,1132,
26-9-2015,1051,
27-9-2015,930.0999756,
28-9-2015,950.5999756,
29-9-2015,931.4000244,
30-9-2015,893.5,
1-10-2015,873.2999878,
2-10-2015,802.5,
3-10-2015,760.7999878,
4-10-2015,747.0999756,
5-10-2015,727,
6-10-2015,684.0999756,
7-10-2015,699.9000244,
8-10-2015,765.2999878,
9-10-2015,770.5999756,
10-10-2015,724.9000244,
11-10-2015,777.5999756,
12-10-2015,707,
13-10-2015,620,
14-10-2015,581.0999756,
15-10-2015,553.2999878,
16-10-2015,554.2999878,
17-10-2015,537.7999878,
18-10-2015,508.2999878,
19-10-2015,494.7999878,
20-10-2015,593.2999878,
21-10-2015,809.9000244,
22-10-2015,926.5,
23-10-2015,731.2000122,
24-10-2015,812.5,
25-10-2015,986.5999756,
26-10-2015,906.5,
27-10-2015,850.5,
28-10-2015,777.9000244,
29-10-2015,752.2000122,
30-10-2015,728.0999756,
31-10-2015,721.5,
1-11-2015,628.5,
2-11-2015,683.7999878,
3-11-2015,639.5,
4-11-2015,680.4000244,
5-11-2015,731.7000122,
6-11-2015,704.5999756,
7-11-2015,626.7000122,
8-11-2015,593,
9-11-2015,575.2000122,
10-11-2015,544.4000244,
11-11-2015,515.4000244,
12-11-2015,529.0999756,
13-11-2015,519.4000244,
14-11-2015,502.7000122,
15-11-2015,462.3999939,
16-11-2015,426.1000061,
17-11-2015,400.1000061,
18-11-2015,369.2000122,
19-11-2015,365.7999878,
20-11-2015,371.2999878,
21-11-2015,353.2999878,
22-11-2015,344.8999939,
23-11-2015,348.2000122,
24-11-2015,331.3999939,
25-11-2015,308.2000122,
26-11-2015,284.6000061,
27-11-2015,297.2999878,
28-11-2015,341.8999939,
29-11-2015,345,
30-11-2015,352.5,
1-12-2015,347.2999878,
2-12-2015,339.7999878,
3-12-2015,340,
4-12-2015,332.2000122,
5-12-2015,328.5,
6-12-2015,351.2999878,
7-12-2015,342.2000122,
8-12-2015,268.7999878,
9-12-2015,269.7999878,
10-12-2015,294.6000061,
11-12-2015,307.8999939,
12-12-2015,298.1000061,
13-12-2015,283.2999878,
14-12-2015,293.6000061,
15-12-2015,272.8999939,
16-12-2015,266.7999878,
17-12-2015,234.8999939,
18-12-2015,199.5,
19-12-2015,184.6999969,
20-12-2015,175.1999969,
21-12-2015,178.5,
22-12-2015,179.3999939,
23-12-2015,179.3000031,
24-12-2015,179.3999939,
25-12-2015,176.3000031,
26-12-2015,161.6000061,
27-12-2015,148.5,
28-12-2015,139.5,
29-12-2015,127.6999969,
30-12-2015,113.5999985,
31-12-2015,102.6999969,
1-1-2016,94.05000305,
2-1-2016,91.63999939,
3-1-2016,93.66000366,
4-1-2016,121.4000015,
5-1-2016,213.6999969,
6-1-2016,282.1000061,
7-1-2016,248.3000031,
8-1-2016,243.1000061,
9-1-2016,243.5,
10-1-2016,242.3999939,
11-1-2016,227.6999969,
12-1-2016,251,
13-1-2016,237.8000031,
14-1-2016,225.1000061,
15-1-2016,226.3999939,
16-1-2016,228.6999969,
17-1-2016,243.8000031,
18-1-2016,247.8999939,
19-1-2016,250.8000031,
20-1-2016,251.3999939,
21-1-2016,251.8000031,
22-1-2016,251.3000031,
23-1-2016,243.6000061,
24-1-2016,254.6999969,
25-1-2016,254.6000061,
26-1-2016,249.1000061,
27-1-2016,246.8000031,
28-1-2016,254.6999969,
29-1-2016,247.8999939,
30-1-2016,242.3999939,
31-1-2016,241.1000061,
1-2-2016,243.8000031,
2-2-2016,227.8999939,
3-2-2016,219.3000031,
4-2-2016,229.1999969,
5-2-2016,255.1000061,
6-2-2016,253.3999939,
7-2-2016,250.6000061,
8-2-2016,252.1000061,
9-2-2016,256.6000061,
10-2-2016,251.8999939,
11-2-2016,250.6000061,
12-2-2016,231.8999939,
13-2-2016,247.5,
14-2-2016,290.3999939,
15-2-2016,304.2999878,
16-2-2016,304.2000122,
17-2-2016,268.6000061,
18-2-2016,256.3999939,
19-2-2016,265.6000061,
20-2-2016,273.1000061,
21-2-2016,264.6000061,
22-2-2016,256.1000061,
23-2-2016,257.2999878,
24-2-2016,267.7000122,
25-2-2016,280.3999939,
26-2-2016,284.2000122,
27-2-2016,285,
28-2-2016,281.2999878,
29-2-2016,,
1-3-2016,,
2-3-2016,250.6999969,
3-3-2016,252.1000061,
4-3-2016,264.1000061,
5-3-2016,286.1000061,
6-3-2016,307.6000061,
7-3-2016,300.6000061,
8-3-2016,290.1000061,
9-3-2016,286,
10-3-2016,268.2000122,
11-3-2016,260,
12-3-2016,264.1000061,
13-3-2016,316.3999939,
14-3-2016,305.7000122,
15-3-2016,284.1000061,
16-3-2016,237.3999939,
17-3-2016,235.3999939,
18-3-2016,270.2000122,
19-3-2016,296.2999878,
20-3-2016,308.3999939,
21-3-2016,311.1000061,
22-3-2016,293,
23-3-2016,278.1000061,
24-3-2016,315.5,
25-3-2016,306,
26-3-2016,321.7999878,
27-3-2016,322.2999878,
28-3-2016,315.8999939,
29-3-2016,327.2000122,
30-3-2016,,
31-3-2016,,
1-4-2016,,
2-4-2016,333.1000061,
3-4-2016,326.5,
4-4-2016,324.7999878,
5-4-2016,325.2000122,
6-4-2016,332.3999939,
7-4-2016,333.1000061,
8-4-2016,322,
9-4-2016,287.8999939,
10-4-2016,288.6000061,
11-4-2016,321.2000122,
12-4-2016,323.3999939,
13-4-2016,314.7000122,
14-4-2016,303.7000122,
15-4-2016,299.3999939,
16-4-2016,305.7000122,
17-4-2016,312,
18-4-2016,316.2999878,
19-4-2016,326.8999939,
20-4-2016,323.7999878,
21-4-2016,320.8999939,
22-4-2016,314.5,
23-4-2016,342.5,
24-4-2016,344.7000122,
25-4-2016,337.6000061,
26-4-2016,321.3999939,
27-4-2016,321.6000061,
28-4-2016,329.2000122,
29-4-2016,,
30-4-2016,,
1-5-2016,,
2-5-2016,265.3999939,
3-5-2016,249.6000061,
4-5-2016,233.6999969,
5-5-2016,220.6999969,
6-5-2016,223.3000031,
7-5-2016,249.3999939,
8-5-2016,315.2999878,
9-5-2016,307.3999939,
10-5-2016,317.1000061,
11-5-2016,316.2000122,
12-5-2016,312.2999878,
13-5-2016,333.7000122,
14-5-2016,350.8999939,
15-5-2016,330.3999939,
16-5-2016,334.7999878,
17-5-2016,342.2000122,
18-5-2016,327.7000122,
19-5-2016,321.8999939,
20-5-2016,380.2999878,
21-5-2016,368.8999939,
22-5-2016,358.3999939,
23-5-2016,351.8999939,
24-5-2016,334.5,
25-5-2016,295.7999878,
26-5-2016,288.5,
27-5-2016,310.6000061,
28-5-2016,334.1000061,
29-5-2016,351.5,
30-5-2016,354.2999878,
31-5-2016,311.7000122,
1-6-2016,255.3000031,
2-6-2016,288.2000122,
3-6-2016,332.1000061,
4-6-2016,326.8999939,
5-6-2016,325.3999939,
6-6-2016,313.8999939,
7-6-2016,293.2000122,
8-6-2016,275.8999939,
9-6-2016,259.5,
10-6-2016,295.2000122,
11-6-2016,310.8999939,
12-6-2016,348.7000122,
13-6-2016,352.8999939,
14-6-2016,321.7999878,
15-6-2016,288.6000061,
16-6-2016,267.5,
17-6-2016,255.8000031,
18-6-2016,271.5,
19-6-2016,289.7000122,
20-6-2016,302.6000061,
21-6-2016,311.2999878,
22-6-2016,308.8999939,
23-6-2016,305.2999878,
24-6-2016,314.3999939,
25-6-2016,339.2000122,
26-6-2016,373.6000061,
27-6-2016,353.5,
28-6-2016,318.8999939,
29-6-2016,305.7000122,
30-6-2016,303.7999878,
1-7-2016,297.2999878,
2-7-2016,349.5,
3-7-2016,388.2000122,
4-7-2016,492.5,
5-7-2016,492.7000122,
6-7-2016,517.7999878,
7-7-2016,536.5,
8-7-2016,527.2000122,
9-7-2016,507.7000122,
10-7-2016,464.3999939,
11-7-2016,384.5,
12-7-2016,420.3999939,
13-7-2016,473.8999939,
14-7-2016,455.2000122,
15-7-2016,403.7000122,
16-7-2016,456.7999878,
17-7-2016,672.2999878,
18-7-2016,595.9000244,
19-7-2016,524.2999878,
20-7-2016,454,
21-7-2016,426.8999939,
22-7-2016,528.2999878,
23-7-2016,604.2000122,
24-7-2016,835.9000244,
25-7-2016,1089,
26-7-2016,1101,
27-7-2016,1100,
28-7-2016,1018,
29-7-2016,991.0999756,
30-7-2016,908.7000122,
31-7-2016,1008,
1-8-2016,1203,
2-8-2016,1111,
3-8-2016,905.2999878,
4-8-2016,771.7000122,
5-8-2016,712.2000122,
6-8-2016,646.0999756,
7-8-2016,708.9000244,
8-8-2016,702.4000244,
9-8-2016,668.2000122,
10-8-2016,694.9000244,
11-8-2016,797.5,
12-8-2016,969.7000122,
13-8-2016,1127,
14-8-2016,961.2000122,
15-8-2016,916.5999756,
16-8-2016,879.5,
17-8-2016,1024,
18-8-2016,1173,
19-8-2016,1338,
20-8-2016,1398,
21-8-2016,1516,
22-8-2016,1478,
23-8-2016,1514,
24-8-2016,1529,
25-8-2016,1431,
26-8-2016,1282,
27-8-2016,1250,
28-8-2016,1309,
29-8-2016,1540,
30-8-2016,1813,
31-8-2016,,
1-9-2016,,
2-9-2016,2841,
3-9-2016,2109,
4-9-2016,1933,
5-9-2016,1954,
6-9-2016,1903,
7-9-2016,1649,
8-9-2016,1488,
9-9-2016,1363,
10-9-2016,1287,
11-9-2016,1351,
12-9-2016,1525,
13-9-2016,1773,
14-9-2016,1901,
15-9-2016,1933,
16-9-2016,1879,
17-9-2016,1883,
18-9-2016,1809,
19-9-2016,1640,
20-9-2016,1482,
21-9-2016,1303,
22-9-2016,1242,
23-9-2016,1211,
24-9-2016,1298,
25-9-2016,1648,
26-9-2016,1822,
27-9-2016,1804,
28-9-2016,1977,
29-9-2016,1944,
30-9-2016,1777,
1-10-2016,1792,
2-10-2016,1719,
3-10-2016,1579,
4-10-2016,1566,
5-10-2016,1639,
6-10-2016,1546,
7-10-2016,1341,
8-10-2016,1240,
9-10-2016,1247,
10-10-2016,1217,
11-10-2016,1167,
12-10-2016,1122,
13-10-2016,1198,
14-10-2016,901.7999878,
15-10-2016,848.7999878,
16-10-2016,838.7999878,
17-10-2016,839.5999756,
18-10-2016,841.7000122,
19-10-2016,867.9000244,
20-10-2016,903,
21-10-2016,824.0999756,
22-10-2016,748,
23-10-2016,671.2999878,
24-10-2016,642.2999878,
25-10-2016,657.0999756,
26-10-2016,651.0999756,
27-10-2016,621.2000122,
28-10-2016,594.4000244,
29-10-2016,575.9000244,
30-10-2016,568.4000244,
31-10-2016,,
1-11-2016,,
2-11-2016,519.2000122,
3-11-2016,484.3999939,
4-11-2016,450.3999939,
5-11-2016,433.5,
6-11-2016,423.2999878,
7-11-2016,421.8999939,
8-11-2016,403,
9-11-2016,399.2000122,
10-11-2016,402.6000061,
11-11-2016,419.8999939,
12-11-2016,474.5,
13-11-2016,434.6000061,
14-11-2016,420.6000061,
15-11-2016,407.2000122,
16-11-2016,393.3999939,
17-11-2016,343.1000061,
18-11-2016,302.2000122,
19-11-2016,390.6000061,
20-11-2016,339.3999939,
21-11-2016,321.5,
22-11-2016,313.3999939,
23-11-2016,299.1000061,
24-11-2016,277.7000122,
25-11-2016,264,
26-11-2016,244.5,
27-11-2016,237.8999939,
28-11-2016,232.6000061,
29-11-2016,240.8000031,
30-11-2016,255.1000061,
1-12-2016,245.1999969,
2-12-2016,332.2000122,
3-12-2016,340.8999939,
4-12-2016,341.7000122,
5-12-2016,358.7000122,
6-12-2016,340,
7-12-2016,248.6000061,
8-12-2016,188.6999969,
9-12-2016,74.38999939,
10-12-2016,55.50999832,
11-12-2016,64.88999939,
12-12-2016,83.23999786,
13-12-2016,120.4000015,
14-12-2016,213.1999969,
15-12-2016,201.6000061,
16-12-2016,178,
17-12-2016,165.1999969,
18-12-2016,166.1000061,
19-12-2016,162.3999939,
20-12-2016,153.8999939,
21-12-2016,150.3000031,
22-12-2016,124.1999969,
23-12-2016,100.0999985,
24-12-2016,71.88999939,
25-12-2016,62.15999985,
26-12-2016,55.02999878,
27-12-2016,52.08000183,
28-12-2016,52.08000183,
29-12-2016,52.08000183,
30-12-2016,52.08000183,
31-12-2016,52.08000183,
1-1-2017,52.08000183,
2-1-2017,52.31999969,
3-1-2017,57.34000015,
4-1-2017,59.15000153,
5-1-2017,59.83000183,
6-1-2017,63.68999863,
7-1-2017,81.16999817,
8-1-2017,118.8000031,
9-1-2017,163.8999939,
10-1-2017,176.5,
11-1-2017,154.3999939,
12-1-2017,159.8000031,
13-1-2017,241,
14-1-2017,254.6000061,
15-1-2017,240,
16-1-2017,239,
17-1-2017,229.8999939,
18-1-2017,213.6999969,
19-1-2017,217.8000031,
20-1-2017,279.7999878,
21-1-2017,295.6000061,
22-1-2017,279.7000122,
23-1-2017,248.1000061,
24-1-2017,237.6999969,
25-1-2017,218.8000031,
26-1-2017,175,
27-1-2017,272.8999939,
28-1-2017,282.6000061,
29-1-2017,285.6000061,
30-1-2017,249.3999939,
31-1-2017,238.8000031,
1-2-2017,256.1000061,
2-2-2017,299.7999878,
3-2-2017,338.3999939,
4-2-2017,333,
5-2-2017,314.8999939,
6-2-2017,290.7000122,
7-2-2017,248.6000061,
8-2-2017,236.6999969,
9-2-2017,235.8000031,
10-2-2017,253.3999939,
11-2-2017,310,
12-2-2017,336.8999939,
13-2-2017,346.1000061,
14-2-2017,344.7000122,
15-2-2017,311.8999939,
16-2-2017,311.2000122,
17-2-2017,310.3999939,
18-2-2017,312.7000122,
19-2-2017,350.2999878,
20-2-2017,331.7999878,
21-2-2017,309,
22-2-2017,287.2000122,
23-2-2017,295,
24-2-2017,303.8999939,
25-2-2017,321.2999878,
26-2-2017,319.5,
27-2-2017,323.1000061,
28-2-2017,325.7999878,
1-3-2017,318.8999939,
2-3-2017,306.2999878,
3-3-2017,291.2999878,
4-3-2017,279,
5-3-2017,274.8999939,
6-3-2017,266.2000122,
7-3-2017,261.2999878,
8-3-2017,247.6999969,
9-3-2017,227.1999969,
10-3-2017,254,
11-3-2017,254.6000061,
12-3-2017,322.5,
13-3-2017,327,
14-3-2017,297,
15-3-2017,256.1000061,
16-3-2017,291.7000122,
17-3-2017,313.7999878,
18-3-2017,336.2999878,
19-3-2017,340.2999878,
20-3-2017,337.1000061,
21-3-2017,321.1000061,
22-3-2017,307.7999878,
23-3-2017,295.1000061,
24-3-2017,302.2000122,
25-3-2017,301.6000061,
26-3-2017,282.3999939,
27-3-2017,255.6999969,
28-3-2017,293.3999939,
29-3-2017,320.2000122,
30-3-2017,336.8999939,
31-3-2017,361.1000061,
1-4-2017,347.3999939,
2-4-2017,321.2999878,
3-4-2017,307.5,
4-4-2017,317.7000122,
5-4-2017,306.2000122,
6-4-2017,302.2000122,
7-4-2017,311.7999878,
8-4-2017,319.2000122,
9-4-2017,311.1000061,
10-4-2017,312.7000122,
11-4-2017,340.2000122,
12-4-2017,319.3999939,
13-4-2017,299.7999878,
14-4-2017,276.2000122,
15-4-2017,278.2999878,
16-4-2017,296.2000122,
17-4-2017,321.1000061,
18-4-2017,290,
19-4-2017,301.1000061,
20-4-2017,363.3999939,
21-4-2017,346.7999878,
22-4-2017,330.7999878,
23-4-2017,308,
24-4-2017,302.7000122,
25-4-2017,309.7000122,
26-4-2017,316.2000122,
27-4-2017,328.5,
28-4-2017,326.7999878,
29-4-2017,290.7999878,
30-4-2017,278.7999878,
1-5-2017,272.5,
2-5-2017,265.7999878,
3-5-2017,261.5,
4-5-2017,436.8999939,
5-5-2017,359.5,
6-5-2017,370.7999878,
7-5-2017,334.7000122,
8-5-2017,325.2000122,
9-5-2017,318.7000122,
10-5-2017,329.6000061,
11-5-2017,389.5,
12-5-2017,404.7999878,
13-5-2017,384.1000061,
14-5-2017,347.2000122,
15-5-2017,343.3999939,
16-5-2017,336.7999878,
17-5-2017,327.1000061,
18-5-2017,366.5,
19-5-2017,409.3999939,
20-5-2017,406.7000122,
21-5-2017,394.6000061,
22-5-2017,400.6000061,
23-5-2017,332,
24-5-2017,320.2000122,
25-5-2017,326.2999878,
26-5-2017,375.7999878,
27-5-2017,370.8999939,
28-5-2017,374.7000122,
29-5-2017,361.3999939,
30-5-2017,362.2999878,
31-5-2017,385.1000061,
1-6-2017,402.6000061,
2-6-2017,407.8999939,
3-6-2017,406.6000061,
4-6-2017,405.2000122,
5-6-2017,406.2000122,
6-6-2017,403.2000122,
7-6-2017,431.5,
8-6-2017,426.7000122,
9-6-2017,439.2000122,
10-6-2017,449.2999878,
11-6-2017,449.5,
12-6-2017,405.7999878,
13-6-2017,377.2000122,
14-6-2017,366.5,
15-6-2017,372.2999878,
16-6-2017,340.5,
17-6-2017,315.7999878,
18-6-2017,335.8999939,
19-6-2017,332.8999939,
20-6-2017,330.7000122,
21-6-2017,346.6000061,
22-6-2017,427.7999878,
23-6-2017,378.2999878,
24-6-2017,368.2000122,
25-6-2017,411.5,
26-6-2017,504.2999878,
27-6-2017,526.9000244,
28-6-2017,530.5999756,
29-6-2017,477.1000061,
30-6-2017,430.8999939,
1-7-2017,418.7999878,
2-7-2017,430.8999939,
3-7-2017,453.5,
4-7-2017,477.7000122,
5-7-2017,569.4000244,
6-7-2017,566.7000122,
7-7-2017,602.5,
8-7-2017,522.2999878,
9-7-2017,447.2000122,
10-7-2017,419.2000122,
11-7-2017,396.3999939,
12-7-2017,443,
13-7-2017,477.1000061,
14-7-2017,463.3999939,
15-7-2017,671.2000122,
16-7-2017,780.2999878,
17-7-2017,644.5,
18-7-2017,593.2999878,
19-7-2017,579,
20-7-2017,563.5,
21-7-2017,543.5999756,
22-7-2017,635.2999878,
23-7-2017,708.4000244,
24-7-2017,643.7000122,
25-7-2017,550.2000122,
26-7-2017,529.2000122,
27-7-2017,525.5999756,
28-7-2017,494.7999878,
29-7-2017,455.1000061,
30-7-2017,553.0999756,
31-7-2017,539.7999878,
1-8-2017,367,
2-8-2017,572.2000122,
3-8-2017,429.7999878,
4-8-2017,429.7999878,
5-8-2017,419.2999878,
6-8-2017,415.3999939,
7-8-2017,393.2999878,
8-8-2017,385.2000122,
9-8-2017,377.7999878,
10-8-2017,397.7999878,
11-8-2017,453.8999939,
12-8-2017,526.7999878,
13-8-2017,571.2000122,
14-8-2017,643.5,
15-8-2017,590.0999756,
16-8-2017,529.0999756,
17-8-2017,487.3999939,
18-8-2017,511.2000122,
19-8-2017,527.5,
20-8-2017,641.5,
21-8-2017,568.5999756,
22-8-2017,507.1000061,
23-8-2017,656,
24-8-2017,810.0999756,
25-8-2017,892.4000244,
26-8-2017,1144,
27-8-2017,1137,
28-8-2017,1037,
29-8-2017,940.4000244,
30-8-2017,866.7999878,
31-8-2017,807,
1-9-2017,794.5,
2-9-2017,755.2999878,
3-9-2017,703.9000244,
4-9-2017,649.9000244,
5-9-2017,589.7999878,
6-9-2017,574.5999756,
7-9-2017,613.7000122,
8-9-2017,650.2999878,
9-9-2017,633.7999878,
10-9-2017,697.0999756,
11-9-2017,785.9000244,
12-9-2017,870.7000122,
13-9-2017,973.9000244,
14-9-2017,967.2999878,
15-9-2017,913.0999756,
16-9-2017,870.5,
17-9-2017,867.2999878,
18-9-2017,844.2999878,
19-9-2017,838.7999878,
20-9-2017,849.7000122,
21-9-2017,822.9000244,
22-9-2017,781.2999878,
23-9-2017,740.4000244,
24-9-2017,712.5,
25-9-2017,702.5,
26-9-2017,703.0999756,
27-9-2017,695,
28-9-2017,684.0999756,
29-9-2017,674.7999878,
30-9-2017,657.4000244,
1-10-2017,638.5,
2-10-2017,627.7999878,
3-10-2017,612,
4-10-2017,607.7000122,
5-10-2017,595.5999756,
6-10-2017,584.5,
7-10-2017,579.4000244,
8-10-2017,575.5,
9-10-2017,571.9000244,
10-10-2017,568.4000244,
11-10-2017,563.2999878,
12-10-2017,558,
13-10-2017,553.0999756,
14-10-2017,548.2000122,
15-10-2017,544.5999756,
16-10-2017,541,
17-10-2017,534.5999756,
18-10-2017,529.2999878,
19-10-2017,524,
20-10-2017,510.7000122,
21-10-2017,492.6000061,
22-10-2017,484,
23-10-2017,474,
24-10-2017,459.6000061,
25-10-2017,450.7999878,
26-10-2017,441.2999878,
27-10-2017,438.2000122,
28-10-2017,448.5,
29-10-2017,447.2000122,
30-10-2017,430.2999878,
31-10-2017,419.2999878,
1-11-2017,412.8999939,
2-11-2017,406.5,
3-11-2017,398.8999939,
4-11-2017,391.3999939,
5-11-2017,386.2999878,
6-11-2017,377.5,
7-11-2017,369.6000061,
8-11-2017,361.5,
9-11-2017,358.1000061,
10-11-2017,355,
11-11-2017,350.8999939,
12-11-2017,346.6000061,
13-11-2017,340.7999878,
14-11-2017,331.7000122,
15-11-2017,313.8999939,
16-11-2017,302.2000122,
17-11-2017,288,
18-11-2017,268.8999939,
19-11-2017,253.6000061,
20-11-2017,238.1999969,
21-11-2017,221.8999939,
22-11-2017,210.8000031,
23-11-2017,201.5,
24-11-2017,194.6000061,
25-11-2017,196.3000031,
26-11-2017,200,
27-11-2017,207.3000031,
28-11-2017,231.1999969,
29-11-2017,241.6999969,
30-11-2017,243.6999969,
1-12-2017,247.5,
2-12-2017,251.6000061,
3-12-2017,250.5,
4-12-2017,247.6999969,
5-12-2017,244.8999939,
6-12-2017,242.1999969,
7-12-2017,240.6000061,
8-12-2017,236.8999939,
9-12-2017,233.8000031,
10-12-2017,229.8999939,
11-12-2017,225.8999939,
12-12-2017,224,
13-12-2017,220.3999939,
14-12-2017,218.6000061,
15-12-2017,214.8999939,
16-12-2017,211.8000031,
17-12-2017,207.8999939,
18-12-2017,205.1999969,
19-12-2017,203.8999939,
20-12-2017,201.3999939,
21-12-2017,200,
22-12-2017,197.8000031,
23-12-2017,196.3999939,
24-12-2017,194,
25-12-2017,192.8000031,
26-12-2017,191.6000061,
27-12-2017,190.3000031,
28-12-2017,190.1999969,
29-12-2017,188.1000061,
30-12-2017,186.6999969,
31-12-2017,185.3000031,
1-1-2018,183.1000061,
2-1-2018,182.8999939,
3-1-2018,182.8000031,
4-1-2018,180.6999969,
5-1-2018,179.3999939,
6-1-2018,176.8999939,
7-1-2018,175.5,
8-1-2018,173.3000031,
9-1-2018,171.8999939,
10-1-2018,170.6999969,
11-1-2018,169.5,
12-1-2018,180,
13-1-2018,222.3999939,
14-1-2018,245.5,
15-1-2018,245.1000061,
16-1-2018,242.1999969,
17-1-2018,239.5,
18-1-2018,239.3000031,
19-1-2018,242.1999969,
20-1-2018,247.5,
21-1-2018,254.5,
22-1-2018,260.8999939,
23-1-2018,256.1000061,
24-1-2018,253.1999969,
25-1-2018,250.5,
26-1-2018,247.5,
27-1-2018,243.6000061,
28-1-2018,240.8999939,
29-1-2018,236.6999969,
30-1-2018,231.3000031,
31-1-2018,225.8999939,
1-2-2018,221.5,
2-2-2018,217,
3-2-2018,222.3999939,
4-2-2018,227.3000031,
5-2-2018,249.1999969,
6-2-2018,252.8000031,
7-2-2018,243.1999969,
8-2-2018,218.1000061,
9-2-2018,199.6000061,
10-2-2018,195.6000061,
11-2-2018,221.3000031,
12-2-2018,238.8999939,
13-2-2018,246.1000061,
14-2-2018,251.3999939,
15-2-2018,252,
16-2-2018,259.8999939,
17-2-2018,297.2000122,
18-2-2018,315,
19-2-2018,301.2000122,
20-2-2018,295.1000061,
21-2-2018,282,
22-2-2018,255.8999939,
23-2-2018,250.3000031,
24-2-2018,245.3999939,
25-2-2018,253.5,
26-2-2018,276.3999939,
27-2-2018,295.5,
28-2-2018,318.7999878,
1-3-2018,297.1000061,
2-3-2018,306.8999939,
3-3-2018,323.1000061,
4-3-2018,351.8999939,
5-3-2018,362.7000122,
6-3-2018,351.7999878,
7-3-2018,324.1000061,
8-3-2018,305.6000061,
9-3-2018,297.3999939,
10-3-2018,319,
11-3-2018,371.7000122,
12-3-2018,386.7000122,
13-3-2018,384.7999878,
14-3-2018,380.7999878,
15-3-2018,375.6000061,
16-3-2018,370.7999878,
17-3-2018,369.1000061,
18-3-2018,386.6000061,
19-3-2018,389.6000061,
20-3-2018,380.7999878,
21-3-2018,374.1000061,
22-3-2018,367,
23-3-2018,340,
24-3-2018,295.8999939,
25-3-2018,258.8999939,
26-3-2018,221.3000031,
27-3-2018,204.1999969,
28-3-2018,275.5,
29-3-2018,353.2999878,
30-3-2018,334,
31-3-2018,326.2999878,
1-4-2018,320.6000061,
2-4-2018,317.5,
3-4-2018,314.7000122,
4-4-2018,316.3999939,
5-4-2018,334.5,
6-4-2018,357.5,
7-4-2018,371.6000061,
8-4-2018,369.6000061,
9-4-2018,361.1000061,
10-4-2018,352.3999939,
11-4-2018,343.7000122,
12-4-2018,341.3999939,
13-4-2018,354.8999939,
14-4-2018,366.2000122,
